Feature Name,Target,Diameter,Center Latitude,Center          Longitude,Feature Type,Approval Date,Origin
Nicer Vallis,Mars,22.60,-6.96,201.81,"Vallis, valles",1985,"Classical name for present Neckar River, Germany."
Nicholson,Mars,102.45,0.21,195.57,"Crater, craters",1973,Seth Barnes; American astronomer (1891-1963).
Nier,Mars,46.30,42.79,106.11,"Crater, craters",1997,Alfred O.C.; American physicist (1911-1994).
Niesten,Mars,114.81,-28.00,57.75,"Crater, craters",1973,Louis; Belgian astronomer (1844-1920).
Nif,Mars,8.48,19.91,303.76,"Crater, craters",1976,Town in the Caroline Islands (Yap).
Niger Vallis,Mars,360.00,-34.96,92.57,"Vallis, valles",1991,River in Africa.
Niliacus Lacus,Mars,0.00,29.71,330.00,Albedo Feature,1958,“;Lake of the Nile.“;
Nili Fossae,Mars,727.91,22.02,76.69,"Fossa, fossae",1973,Classical albedo feature name.
Nili Patera,Mars,67.51,8.97,67.17,"Patera, paterae",1982,Classical albedo feature name.
Nili Planum,Mars,128.55,18.60,77.10,"Planum, plana","Jan 17, 2020",Classical albedo feature name.
Nili Tholus,Mars,7.00,9.15,67.35,"Tholus, tholi","May 09, 2014",Classical albedo feature name.
Nilokeras,Mars,0.00,29.71,305.00,Albedo Feature,1958,“;Horn of the Nile;“; part of “;Nulus“; Canal.
Nilokeras Fossa,Mars,267.00,24.59,302.17,"Fossa, fossae",1988,Classical albedo feature name.
Nilokeras Mensae,Mars,450.88,30.48,308.05,"Mensa, mensae",1988,Albedo feature name.
Nilokeras Scopulus,Mars,901.48,31.72,304.15,"Scopulus, scopuli",1976,"From albedo feature at 30N, 55W."
Nilosyrtis,Mars,0.00,41.66,70.00,Albedo Feature,1958,Syrtis of the Nile; part of Nilus (Nile) Canal.
Nilosyrtis Mensae,Mars,676.03,34.77,68.47,"Mensa, mensae",1973,Classical albedo feature name.
Nilus Chaos,Mars,283.00,25.39,283.05,"Chaos, chaoses",1985,"Named for albedo feature at 20N, 65W."
Nilus Dorsa,Mars,292.90,20.68,280.94,"Dorsum, dorsa",1985,"Named for albedo feature at 20N, 65W."
Nilus Mensae,Mars,206.84,22.20,287.77,"Mensa, mensae",1985,"Named for albedo feature at 20N, 65W."
Nipigon,Mars,8.89,33.76,278.16,"Crater, craters",1991,Town in Canada.
Niquero,Mars,10.70,-38.79,194.03,"Crater, craters","Apr 16, 2008",Town in the Republic of Cuba.
Nirgal Vallis,Mars,610.00,-28.16,318.32,"Vallis, valles",1973,Word for “;Mars“; in Babylonian.
Nitro,Mars,29.34,-21.26,336.00,"Crater, craters",1976,"Town in West Virginia, USA."
Nix Olympica,Mars,0.00,19.78,230.00,Albedo Feature,1958,“;Snows of Olympus;“; Olympus was mountain home of gods in Greece.
Njesko,Mars,27.77,-35.25,85.11,"Crater, craters",1991,Town in Czechoslovakia.
N. Mareotis Tholus,Mars,3.58,36.38,273.79,"Tholus, tholi",1991,Classical albedo name.
Noachis,Mars,0.00,-44.66,30.00,Albedo Feature,1958,Biblical; “;Noah's (Region).“;
Noachis Terra,Mars,5519.45,-50.41,354.84,"Terra, terrae",1979,Classical albedo feature name.
Noc Cavus,Mars,29.70,-13.40,263.30,"Cavus, cavi","Nov 06, 2017",Polish word for night.
Noctis Fossae,Mars,712.73,-2.69,261.15,"Fossa, fossae",1985,"Classical albedo feature at 10S, 96W."
Noctis Labyrinthus,Mars,1190.31,-6.36,258.81,"Labyrinthus, labyrinthi",1973,Classical albedo feature name.
Noctis Tholus,Mars,18.00,-12.30,261.80,"Tholus, tholi","Nov 06, 2017","Classical albedo feature name, Noctis Lacus."
Noma,Mars,40.49,-25.43,335.69,"Crater, craters",1976,Town in Namibia.
Noord,Mars,7.80,-19.27,348.73,"Crater, craters","Jan 19, 2011",Town in Aruba.
Nordenskiöld,Mars,85.60,-52.37,201.24,"Crater, craters",1982,"Nils Adolf Erik; Swedish geologist and geographer, arctic researcher (1832-1901)."
Nord Rupes,Mars,140.00,85.99,232.74,"Rupes, rupēs","May 26, 2023",Word for 'north' in Italian.
Northport,Mars,18.44,18.52,305.52,"Crater, craters",1988,"Town in Alabama, USA."
Novara,Mars,86.98,-24.90,349.31,"Crater, craters",1997,Town in Italy.
Nqutu,Mars,21.00,-38.04,169.55,"Crater, craters","Jun 14, 2016","Nquthu, town in South Africa."
Nune,Mars,8.47,17.55,321.24,"Crater, craters",1976,Town in Mozambique.
Nunu,Mars,10.00,-13.32,89.03,"Crater, craters","Apr 07, 2023",Village in Indonesia.
Nutak,Mars,11.26,17.41,329.74,"Crater, craters",1976,"Town in Newfoundland, Canada."
Nybyen,Mars,6.20,-37.02,343.34,"Crater, craters","Sep 12, 2016",Town in Norway.
Obock,Mars,14.45,-2.01,150.53,"Crater, craters","Jun 03, 2013",Town in the Republic of Djibouti.
Ocampo,Mars,7.16,32.66,138.30,"Crater, craters",1991,Town in Mexico.
Oceanidum Fossa,Mars,167.16,-61.58,330.49,"Fossa, fossae",1976,Classical albedo feature name.
Oceanidum Mons,Mars,33.39,-54.93,318.77,"Mons, montes",1985,Name change from Charitum Tholus.
Ochakov,Mars,31.05,-42.11,328.14,"Crater, craters",1976,Town in Ukraine.
Ochus Valles,Mars,127.00,7.07,314.96,"Vallis, valles",1985,Classical name for present Hari-Rud River in Turkmenistan.
Octantis Cavi,Mars,71.21,-52.57,314.03,"Cavus, cavi",1991,Albedo name.
Octantis Mons,Mars,19.09,-55.26,317.15,"Mons, montes",1991,Albedo name.
Oenotria Cavi,Mars,247.00,-3.86,78.90,"Cavus, cavi","Jan 30, 2018","Classical albedo feature name, Oenotria."
Oenotria Plana,Mars,61.25,-8.14,76.64,"Planum, plana","Jun 13, 2011",Classical albedo feature name.
Oenotria Scopuli,Mars,1425.00,-6.62,77.11,"Scopulus, scopuli",1982,Classical albedo feature name.
[Oenotria Scopulus],Mars,1615.00,-7.77,77.36,"Scopulus, scopuli",1982,Classical albedo feature name.
Oglala,Mars,17.59,-3.11,321.89,"Crater, craters",1976,"Town in South Dakota, USA."
Ogygis Planum,Mars,711.00,-40.96,299.23,"Planum, plana","Jun 02, 2025",From the nearby classical albedo feature Ogygis Regio.
Ogygis Regio,Mars,0.00,-44.66,295.00,Albedo Feature,1958,"“;Region of Ogygos;“; Ogygos was ancient King of Thebes or Athens, Greece."
Ogygis Rupes,Mars,184.23,-33.03,305.47,"Rupes, rupēs",1976,Named from the classical albedo feature name Ogygis Regio.
Ogygis Undae,Mars,87.70,-49.66,293.79,"Unda, undae","Sep 17, 2015",Named from the classical albedo feature name Ogygis Regio.
Ohara,Mars,9.37,4.92,82.48,"Crater, craters","Sep 14, 2006",Town in Japan.
Oituz,Mars,15.30,23.46,341.24,"Crater, craters","Apr 23, 2018",Town in (Bacău) Romania.
Okavango Valles,Mars,285.12,38.10,8.97,"Vallis, valles","Nov 26, 2012",River in Botswana.
Okhotsk,Mars,1.67,22.97,312.67,"Crater, craters",1979,Russian port.
Okotoks,Mars,21.78,-21.21,84.41,"Crater, craters",2006,"Town in Alberta, Canada."
Olenek,Mars,3.06,19.87,305.78,"Crater, craters",1988,Town in Russia.
Olom,Mars,5.89,22.96,302.34,"Crater, craters",1988,Town in Russia.
Oltis Valles,Mars,169.30,-23.50,338.35,"Vallis, valles",1976,"Ancient name for modern Lot river, France."
Olympia,Mars,0.00,79.88,160.00,Albedo Feature,1958,Ancient and modern Greek city.
Olympia Cavi,Mars,342.78,85.06,182.23,"Cavus, cavi",2006,Classical albedo feature name.
Olympia Mensae,Mars,335.42,78.00,119.98,"Mensa, mensae",2006,Classical albedo feature name.
[Olympia Planitia],Mars,1100.00,81.40,180.00,"Planitia, planitiae",1985,"Classical albedo feature name. Name dropped because the region is high relative to the surrounding area, and planitia is therefore not a correct descriptor term."
Olympia Planum,Mars,804.39,82.18,188.81,"Planum, plana","Mar 20, 2007",Classical albedo feature name.
Olympia Rupēs,Mars,1197.04,86.04,174.16,"Rupes, rupēs","Jul 25, 2007",Classical albedo feature name.
Olympia Undae,Mars,1507.96,81.16,178.48,"Unda, undae",2003,Classical albedo feature name.
Olympica Fossae,Mars,420.00,24.85,246.08,"Fossa, fossae",1985,"From albedo feature at 17N, 134W."
Olympus Maculae,Mars,124.00,17.36,217.16,"Macula, maculae","Nov 29, 2017",Classical albedo feature name.
Olympus Mons,Mars,610.13,18.65,226.20,"Mons, montes",1973,Classical albedo feature name.
Olympus Paterae,Mars,85.00,18.32,226.81,"Patera, paterae","Oct 16, 2017",Classical albedo feature name.
Olympus Rupes,Mars,1914.77,18.40,226.44,"Rupes, rupēs",1976,Classical albedo feature name.
Ome,Mars,2.85,20.60,104.02,"Crater, craters",1988,Town in Japan.
Ōmura,Mars,8.47,-25.36,334.79,"Crater, craters",1976,Town in Japan.
Onon,Mars,3.42,16.13,102.48,"Crater, craters",1988,Town in Mongolia.
Oodnadatta,Mars,25.44,-52.43,325.83,"Crater, craters",1991,Town in Australia.
Ophir,Mars,0.00,-9.88,295.00,Albedo Feature,1958,Biblical land to which King Solomon sent naval expedition; probably India.
Ophir Catenae,Mars,509.00,-9.46,300.60,"Catena, catenae",2006,Classical albedo feature name.
Ophir Cavus,Mars,36.72,-9.89,304.96,"Cavus, cavi",2006,Classical albedo feature name.
Ophir Chasma,Mars,314.71,-4.00,287.65,"Chasma, chasmata",1973,Classical albedo feature name.
Ophir Labes,Mars,92.53,-11.01,291.72,"Labes, labēs",1985,"From albedo feature at 10S, 65W."
Ophir Mensa,Mars,103.33,-3.99,286.51,"Mensa, mensae","Nov 20, 2013",Classical albedo feature name.
Ophir Planum,Mars,642.24,-8.45,302.18,"Planum, plana",1973,Classical albedo feature name.
Oraibi,Mars,32.37,17.22,327.66,"Crater, craters",1976,"Town in Arizona, USA."
Orcus Patera,Mars,387.64,14.13,178.35,"Patera, paterae",1973,Classical albedo feature name.
Ore,Mars,7.15,16.78,326.07,"Crater, craters",1976,Town in Nigeria.
Orinda,Mars,9.03,45.37,126.98,"Crater, craters",1979,"Town in California, USA."
Orson Welles,Mars,115.99,-0.19,314.10,"Crater, craters",2003,George Orson; American radio and motion picture actor and director (1915-1985).
Ortygia,Mars,0.00,59.71,360.00,Albedo Feature,1958,Floating island (present Delos) where Leto bore Apollo and Artemis.
Ortygia Colles,Mars,255.62,53.90,350.70,"Collis, colles",2003,"Named for classical albedo feature at 65N, 350W."
[Ortygia Tholus],Mars,100.00,69.78,352.00,"Tholus, tholi",1979,Classical albedo feature name; dropped in 1979.
Ostrov,Mars,72.98,-26.55,331.89,"Crater, craters",1976,Town in Russia.
Osuga Valles,Mars,164.00,-15.31,321.41,"Vallis, valles",1979,River in Russia.
Otepa,Mars,42.00,-26.32,198.57,"Crater, craters","Mar 25, 2024","Village in Hao atoll, Tuamotu Archipelago, French Polynesia."
Oti Fossae,Mars,373.59,-9.63,242.91,"Fossa, fossae",1982,Classical albedo feature.
Ottumwa,Mars,51.62,24.58,304.25,"Crater, craters",1976,"Town in Iowa, USA."
Oudemans,Mars,124.16,-9.84,268.23,"Crater, craters",1973,Jean A.; Dutch astronomer (1827-1906).
Owen,Mars,79.33,-13.48,83.84,"Crater, craters","Jun 03, 2020","Tobias, American planetary scientist (1936-2017)."
Oxia Chaos,Mars,24.12,0.22,320.13,"Chaos, chaoses",2006,Classical albedo feature name.
Oxia Colles,Mars,595.24,21.24,333.73,"Collis, colles",1985,"From albedo feature at 25N, 24W."
Oxia Dorsum,Mars,161.00,18.11,336.39,"Dorsum, dorsa","Dec 30, 2022","Named for classical albedo feature name at 25N, 24W."
Oxia Palus,Mars,0.00,7.91,342.00,Albedo Feature,1958,Lake (swamp into which Oxus River flows; i.e. Sea of Aral).
Oxia Planum,Mars,231.03,17.28,334.29,"Planum, plana","May 17, 2019",Classical albedo feature name.
Oxus,Mars,0.00,19.78,348.00,Albedo Feature,1958,Present Amoo-Darya River.
Oxus Cavus,Mars,37.87,37.41,359.48,"Cavus, cavi","Oct 29, 2012",Classical albedo feature name.
Oxus Patera,Mars,33.42,38.97,359.66,"Patera, paterae","Oct 29, 2012",Classical albedo feature name.
Oyama,Mars,100.78,23.57,339.89,"Crater, craters","Mar 26, 2010",Vance I.; American biochemist (1922-1998).
Pabo,Mars,9.18,-26.90,336.92,"Crater, craters",1976,Town in Uganda.
Padus Vallis,Mars,57.42,-4.52,210.02,"Vallis, valles",1985,Classical name for modern Po River in Italy.
Pai,Mars,42.00,-41.10,37.60,"Crater, craters","Sep 29, 2017",Town in Thailand.
Paks,Mars,6.90,-7.66,317.96,"Crater, craters",1976,Town in Hungary.
Pál,Mars,71.21,-31.31,108.70,"Crater, craters","Jun 21, 2010",George; American-Hungarian film producer (1908-1980).
Palana,Mars,4.53,21.04,102.02,"Crater, craters",1988,"Town in Kamchatka, Russia."
Palikir,Mars,15.57,-41.57,202.14,"Crater, craters","Sep 29, 2011",Capital of the Federated States of Micronesia.
Pallacopas Vallis,Mars,134.77,-54.73,339.52,"Vallis, valles",1991,Lowell canal name; also classical river name.
Palos,Mars,54.82,-2.69,110.90,"Crater, craters",2000,Town in Spain.
Panchaia,Mars,0.00,59.71,160.00,Albedo Feature,1958,"Situated near Heliopolis, Egypt; or island in Red Sea rich in frankincense, gold, silver, thus Utopia."
Panchaia Rupēs,Mars,1113.40,64.37,129.83,"Rupes, rupēs",2003,"Named for classical albedo feature at 62N, 220W."
Pandorae Fretum,Mars,0.00,-24.74,44.00,Albedo Feature,1958,Woman who let loose evils of world when she opened a box.
Pangboche,Mars,10.16,17.28,226.60,"Crater, craters",2006,Village in Nepal.
Papike,Mars,67.00,-43.77,31.06,"Crater, craters","Feb 03, 2025",James J.; American planetary geologist and expert on Martian meteorites (1937-2020).
Paraná Valles,Mars,329.13,-23.19,350.20,"Vallis, valles",1979,"Ancient and modern name for South American river (Brazil, Argentina)."
Paros,Mars,34.61,21.99,261.87,"Crater, craters",1988,Famous in antiquity for its marble quarries.
Parva Planum,Mars,1027.32,-73.67,264.93,"Planum, plana",2003,Classical albedo feature name.
Pasithea Dorsum,Mars,282.20,-55.14,318.42,"Dorsum, dorsa",1991,One of the Graces.
Pasteur,Mars,116.15,19.31,24.62,"Crater, craters",1973,Louis; French chemist (1822-1895).
Patapsco Vallis,Mars,172.87,23.70,152.51,"Vallis, valles",1985,"Modern river in Maryland, USA."
Pau,Mars,42.20,-55.40,59.30,"Crater, craters","Dec 14, 2006",Town in France.
Pavonis Chasma,Mars,45.94,2.73,248.98,"Chasma, chasmata",1991,Albedo name.
Pavonis Fossae,Mars,156.08,4.15,248.71,"Fossa, fossae",1991,Albedo name.
Pavonis Mons,Mars,366.53,1.48,247.04,"Mons, montes",1973,Classical albedo feature name.
Pavonis Sulci,Mars,425.80,4.01,242.63,"Sulcus, sulci",1991,Albedo name.
Peace Vallis,Mars,35.24,-4.21,137.23,"Vallis, valles","Sep 26, 2012","River in British Columbia and Alberta, Canada."
Pebas,Mars,5.43,-2.60,359.04,"Crater, craters","Sep 14, 2006",Town in Peru.
Peixe,Mars,9.35,20.33,312.40,"Crater, craters",1976,Town in Brazil.
Peneus Mensa,Mars,30.00,-45.46,55.10,"Mensa, mensae","Feb 04, 2021","From albedo feature at 48S, 290W."
[Peneus Mons],Mars,0.00,-30.90,86.10,"Mons, montes",1991,Albedo feature name. Same feature as Peraea Mons.
Peneus Palus,Mars,870.00,-35.06,56.71,"Palus, paludes","Aug 07, 2015","From classical albedo feature at 48S, 290W."
Peneus Patera,Mars,128.50,-57.82,52.65,"Patera, paterae",1985,"From albedo feature at 48S, 290W."
Penticton,Mars,8.19,-38.37,96.76,"Crater, craters","Jan 18, 2008","Town in British Columbia, Canada."
Peraea Cavus,Mars,56.24,-29.61,95.43,"Cavus, cavi",1991,Albedo feature name.
Peraea Mons,Mars,14.94,-31.08,86.11,"Mons, montes",1991,Albedo feature name.
Perepelkin,Mars,77.46,52.44,295.17,"Crater, craters",1973,Evgenii J.; Russian astronomer (1906-1938).
Peridier,Mars,94.21,25.51,83.91,"Crater, craters",1973,Julien; French astronomer (1882-1967).
Perrotin,Mars,82.82,-2.82,282.06,"Crater, craters",1988,"Henri A.; French astronomer, studied dark lineations on Mars (1845-1904)."
Persbo,Mars,19.49,8.57,156.88,"Crater, craters",2006,Town in Sweden.
Peta,Mars,75.75,-21.26,350.90,"Crater, craters",1997,Town in Greece.
Pettit,Mars,92.49,12.25,186.13,"Crater, craters",1973,Edison; American astronomer (1890-1962).
Phaenna Dorsum,Mars,164.16,-53.79,316.71,"Dorsum, dorsa",1991,One of the Graces.
Phaethontis,Mars,0.00,-49.67,205.00,Albedo Feature,1958,“;Of Phaethon;“; who recklessly drove Chariot of Sun.
Phedra,Mars,20.31,13.84,123.88,"Crater, craters","Feb 26, 2008",Town in Suriname.
Philadelphia,Mars,1.65,21.76,312.02,"Crater, craters",1979,American colonial town (Pennsylvania).
Phillips,Mars,185.45,-66.34,315.11,"Crater, craters",1973,John; British geologist (1800-1874). Theodore E.; British astronomer (1868-1942).
Phison,Mars,0.00,19.78,40.00,Albedo Feature,1958,Biblical first river of Paradise.
Phison Patera,Mars,506.00,30.27,48.70,"Patera, paterae","Mar 20, 2019",Classical albedo feature name.
Phison Rupes,Mars,203.07,26.70,50.35,"Rupes, rupēs",1976,Classical albedo feature name.
Phlegethon Catena,Mars,399.69,38.83,256.72,"Catena, catenae",1979,"From albedo feature at 38N, 125W."
Phlegra,Mars,134.00,30.00,170.00,Albedo Feature,1958,“;Burning plain;“; in Chalcidian Peninsula of Greece where Zeus hurled thunderbolts at Titans to support Hercules.
Phlegra Dorsa,Mars,2818.61,25.08,170.37,"Dorsum, dorsa",2003,"Named for classical albedo feature at 35N, 195W."
Phlegra Montes,Mars,1350.65,40.40,163.71,"Mons, montes",1973,Classical albedo feature name.
Phoenicis Lacus,Mars,0.00,-11.86,250.00,Albedo Feature,1958,“;Lake of the Phoenix;“; Arabia or India.
Phon,Mars,10.02,15.53,102.79,"Crater, craters",1976,Town in Thailand.
Phrixi Regio,Mars,0.00,-39.67,290.00,Albedo Feature,1958,“;Phrixus' Region;“; Phrixus and sister Helle escaped sacrifice in Boeotia on back of ram with golden fleece.
Phrixi Rupes,Mars,413.09,-44.67,292.97,"Rupes, rupēs","Jun 05, 2017","Classical albedo feature name, Phrixi."
Pica,Mars,2.40,19.82,306.77,"Crater, craters",1988,Town in Chile.
Picardi,Mars,79.00,-8.06,200.50,"Crater, craters","Aug 02, 2023",Giovanni; Italian radar scientist who developed the MARSIS radar instrument onboard the Mars Express orbiter (1936-2015).
Pickering,Mars,115.20,-33.48,227.39,"Crater, craters",1973,"Edward Charles; American astronomer (1846-1919), William Henry; American astronomer (1858-1938), Sir William Hayward; New Zealand-American engineer (1910-2004)."
Piña,Mars,5.05,18.37,111.74,"Crater, craters",1988,Town in Panama.
Pindus Mons,Mars,16.30,39.47,271.48,"Mons, montes",1991,Mountains near Vale of Tempe.
Pingle,Mars,8.20,25.98,110.70,"Crater, craters","Dec 03, 2021",Town in China.
Pinglo,Mars,15.90,-2.92,323.24,"Crater, craters",1976,Town in China (Ningsia).
Piscinas,Mars,13.39,4.48,358.55,"Crater, craters","Aug 25, 2021",Town in Italy.
Piscinas Serpentes,Mars,16.00,4.55,358.84,"Serpens, serpentes","Aug 25, 2021",Named for nearby Piscinas crater.
Pital,Mars,41.70,-9.27,297.72,"Crater, craters","Nov 01, 2014",Town in Costa Rica.
[Pityusa Dorsa],Mars,397.00,-64.24,29.50,"Dorsum, dorsa",1985,From albedo feature; name changed to Pityusa Rupes.
Pityusa Mons,Mars,58.00,-63.56,17.58,"Mons, montes","Aug 18, 2020","Classical albedo feature, Pityusa Insula."
Pityusa Patera,Mars,196.51,-66.88,36.86,"Patera, paterae",2003,Classical albedo feature name.
Pityusa Rupes,Mars,430.14,-63.96,28.32,"Rupes, rupēs",1985,"From albedo feature at 58S, 319W."
Piyi,Mars,11.63,-22.88,106.63,"Crater, craters",1991,Town in Cyprus.
Pizzarello,Mars,97.00,-40.95,28.89,"Crater, craters","Feb 03, 2025",Sandra; Italian astrobiologist (1933-2021).
Planum Angustum,Mars,206.41,-79.80,276.80,"Planum, plana",1988,Classical albedo feature name.
Planum Australe,Mars,1429.87,-83.35,157.70,"Planum, plana",1976,Classical albedo feature.
Planum Boreum,Mars,354.63,87.32,54.96,"Planum, plana",1976,Classical albedo feature name.
Planum Chronium,Mars,576.38,-59.14,139.50,"Planum, plana",1985,"From albedo feature at 58S, 90W."
Platte,Mars,3.42,16.03,113.18,"Crater, craters",1988,"Town in South Dakota, USA."
Playfair,Mars,62.21,-77.91,234.22,"Crater, craters",1973,John; British geologist and mathematician (1748-1819).
Pliva Vallis,Mars,30.00,18.67,78.35,"Vallis, valles","Mar 26, 2020",River in Bosnia and Herzegovina.
Plum,Mars,2.76,-26.07,340.93,"Crater, craters",1976,"Town in Wisconsin, USA."
Podor,Mars,25.08,-44.11,316.86,"Crater, craters",1976,Town in Senegal.
Pohl,Mars,111.00,34.04,323.01,"Crater, craters","Aug 17, 2022",Frederik George; American science fiction writer (1919-2013).
Pollack,Mars,96.35,-7.79,25.26,"Crater, craters",1997,James B.; American physicist (1938-1994).
Polotsk,Mars,30.12,-19.89,333.66,"Crater, craters",1976,Town in Belarus.
Pompeii,Mars,31.13,18.98,300.90,"Crater, craters",1988,Ruined town in Italy.
Poona,Mars,19.87,23.76,307.68,"Crater, craters",1986,Town in India.
Port-Au-Prince,Mars,1.52,21.10,311.82,"Crater, craters",1979,"Port of Hispaniola Island, Haiti."
Porter,Mars,103.99,-50.36,246.24,"Crater, craters",1973,Russell W.; American astronomer (1871-1949).
Porth,Mars,9.52,21.19,104.21,"Crater, craters",1976,Town in Wales.
Portsmouth,Mars,1.50,22.55,310.93,"Crater, craters",1979,American colonial town (New Hampshire).
Porvoo,Mars,9.85,-43.30,319.19,"Crater, craters",1976,Town in Finland.
